seed,year,metric,value
53,58.0,population_capture_rate_pct,58.5874239665259
53,58.0,ltfu_rate_primary_pct,3.4089406163205926
53,58.0,ltfu_rate_secondary_pct,0.9349030470914127
53,59.0,annual_realized_revenue_usd,40745200.0
53,59.0,annual_foregone_revenue_usd,7841100.0
53,59.0,revenue_capture_rate_pct,82.59698116470697
53,59.0,population_capture_rate_pct,58.53723505460634
53,59.0,ltfu_rate_primary_pct,3.4453617629851134
53,59.0,ltfu_rate_secondary_pct,0.9093971034018188
53,60.0,annual_realized_revenue_usd,33740400.0
53,60.0,annual_foregone_revenue_usd,6863400.0
53,60.0,revenue_capture_rate_pct,82.60554309258056
53,60.0,population_capture_rate_pct,58.547904191616766
53,60.0,ltfu_rate_primary_pct,3.470979289184352
53,60.0,ltfu_rate_secondary_pct,0.9259259259259259
53,61.0,annual_realized_revenue_usd,37135000.0
53,61.0,annual_foregone_revenue_usd,7115400.0
53,61.0,revenue_capture_rate_pct,82.62964180453015
53,61.0,population_capture_rate_pct,58.535597961098944
53,61.0,ltfu_rate_primary_pct,3.4800377239861677
53,61.0,ltfu_rate_secondary_pct,0.9073233959818535
53,62.0,annual_realized_revenue_usd,35440200.0
53,62.0,annual_foregone_revenue_usd,7947300.0
53,62.0,revenue_capture_rate_pct,82.61292673725694
53,62.0,population_capture_rate_pct,58.46715856481482
53,62.0,ltfu_rate_primary_pct,3.4735539746365607
53,62.0,ltfu_rate_secondary_pct,0.8866371120962635
53,63.0,annual_realized_revenue_usd,35017000.0
53,63.0,annual_foregone_revenue_usd,6566700.0
53,63.0,revenue_capture_rate_pct,82.63947835149166
53,63.0,population_capture_rate_pct,58.491506712723904
53,63.0,ltfu_rate_primary_pct,3.4946727549467274
53,63.0,ltfu_rate_secondary_pct,0.8690254500310366
53,64.0,annual_realized_revenue_usd,39416800.0
53,64.0,annual_foregone_revenue_usd,6531300.0
53,64.0,revenue_capture_rate_pct,82.69628138956342
53,64.0,population_capture_rate_pct,58.51144034364864
53,64.0,ltfu_rate_primary_pct,3.4939470214551123
53,64.0,ltfu_rate_secondary_pct,0.8489993935718617
53,65.0,annual_realized_revenue_usd,40870700.0
53,65.0,annual_foregone_revenue_usd,7182000.0
53,65.0,revenue_capture_rate_pct,82.7399745493737
53,65.0,population_capture_rate_pct,58.50551499145565
53,65.0,ltfu_rate_primary_pct,3.5227473889183925
53,65.0,ltfu_rate_secondary_pct,0.8628384409401963
53,66.0,annual_realized_revenue_usd,36387300.0
53,66.0,annual_foregone_revenue_usd,6779100.0
53,66.0,revenue_capture_rate_pct,82.76544586994252
53,66.0,population_capture_rate_pct,58.5117054013159
53,66.0,ltfu_rate_primary_pct,3.5245234774523477
53,66.0,ltfu_rate_secondary_pct,0.8499413833528722
53,67.0,annual_realized_revenue_usd,37798100.0
53,67.0,annual_foregone_revenue_usd,6792600.0
53,67.0,revenue_capture_rate_pct,82.79873697904135
53,67.0,population_capture_rate_pct,58.52849532616343
53,67.0,ltfu_rate_primary_pct,3.554868624420402
53,67.0,ltfu_rate_secondary_pct,0.8643042350907519
53,68.0,annual_realized_revenue_usd,44102900.0
53,68.0,annual_foregone_revenue_usd,6690600.0
53,68.0,revenue_capture_rate_pct,82.87366240073229
53,68.0,population_capture_rate_pct,58.545766741513674
53,68.0,ltfu_rate_primary_pct,3.575860124083474
53,68.0,ltfu_rate_secondary_pct,0.8508224617129893
53,69.0,annual_realized_revenue_usd,45154700.0
53,69.0,annual_foregone_revenue_usd,6049200.0
53,69.0,revenue_capture_rate_pct,82.97141756432252
53,69.0,population_capture_rate_pct,58.59362277301892
53,69.0,ltfu_rate_primary_pct,3.58532518065592
53,69.0,ltfu_rate_secondary_pct,0.864231948703652
53,70.0,annual_realized_revenue_usd,34140100.0
53,70.0,annual_foregone_revenue_usd,6753000.0
53,70.0,revenue_capture_rate_pct,82.97887336090162
53,70.0,population_capture_rate_pct,58.60535315746375
53,70.0,ltfu_rate_primary_pct,3.5972602739726027
53,70.0,ltfu_rate_secondary_pct,0.9073412152873247
53,71.0,annual_realized_revenue_usd,37919100.0
53,71.0,annual_foregone_revenue_usd,6261600.0
53,71.0,revenue_capture_rate_pct,83.02275718750529
53,71.0,population_capture_rate_pct,58.64871287128713
53,71.0,ltfu_rate_primary_pct,3.627572794554589
53,71.0,ltfu_rate_secondary_pct,0.9169363538295577
53,72.0,annual_realized_revenue_usd,36603500.0
53,72.0,annual_foregone_revenue_usd,7536000.0
53,72.0,revenue_capture_rate_pct,83.02130346631002
53,72.0,population_capture_rate_pct,58.61853609792656
53,72.0,ltfu_rate_primary_pct,3.6383976134668656
53,72.0,ltfu_rate_secondary_pct,0.9296148738379814
53,73.0,annual_realized_revenue_usd,38975300.0
53,73.0,annual_foregone_revenue_usd,6212700.0
53,73.0,revenue_capture_rate_pct,83.07066511199301
53,73.0,population_capture_rate_pct,58.65240905378962
53,73.0,ltfu_rate_primary_pct,3.64104450165502
53,73.0,ltfu_rate_secondary_pct,0.9155113784985613
53,74.0,annual_realized_revenue_usd,37676000.0
53,74.0,annual_foregone_revenue_usd,7044600.0
53,74.0,revenue_capture_rate_pct,83.08819828127014
53,74.0,population_capture_rate_pct,58.64437689969605
53,74.0,ltfu_rate_primary_pct,3.646211257385716
53,74.0,ltfu_rate_secondary_pct,0.9025270758122743
53,75.0,annual_realized_revenue_usd,33438400.0
53,75.0,annual_foregone_revenue_usd,6336600.0
53,75.0,revenue_capture_rate_pct,83.101023111871
53,75.0,population_capture_rate_pct,58.67086708670867
53,75.0,ltfu_rate_primary_pct,3.6486832012273074
53,75.0,ltfu_rate_secondary_pct,0.8885503935008886
53,76.0,annual_realized_revenue_usd,35328400.0
53,76.0,annual_foregone_revenue_usd,7677600.0
53,76.0,revenue_capture_rate_pct,83.08773009124367
53,76.0,population_capture_rate_pct,58.63553641972569
53,76.0,ltfu_rate_primary_pct,3.663890991672975
53,76.0,ltfu_rate_secondary_pct,0.8977556109725686
53,77.0,annual_realized_revenue_usd,34471900.0
53,77.0,annual_foregone_revenue_usd,7673400.0
53,77.0,revenue_capture_rate_pct,83.0702778569711
53,77.0,population_capture_rate_pct,58.60030650222579
53,77.0,ltfu_rate_primary_pct,3.671232876712329
53,77.0,ltfu_rate_secondary_pct,0.9336609336609336
53,78.0,annual_realized_revenue_usd,32917300.0
53,78.0,annual_foregone_revenue_usd,6806100.0
53,78.0,revenue_capture_rate_pct,83.06771851448728
53,78.0,population_capture_rate_pct,58.606876278855296
53,78.0,ltfu_rate_primary_pct,3.6732887490165225
53,78.0,ltfu_rate_secondary_pct,0.9650180940892642
53,79.0,annual_realized_revenue_usd,41355000.0
53,79.0,annual_foregone_revenue_usd,7447500.0
53,79.0,revenue_capture_rate_pct,83.09309418868004
53,79.0,population_capture_rate_pct,58.58827210536047
53,79.0,ltfu_rate_primary_pct,3.6947128222556684
53,79.0,ltfu_rate_secondary_pct,0.9771210676835081
53,80.0,annual_realized_revenue_usd,33092700.0
53,80.0,annual_foregone_revenue_usd,6474000.0
53,80.0,revenue_capture_rate_pct,83.09971540748273
53,80.0,population_capture_rate_pct,58.60882026497323
53,80.0,ltfu_rate_primary_pct,3.6964234346533704
53,80.0,ltfu_rate_secondary_pct,0.9870740305522914
53,,mean_wait_primary_days,1.1914654688377315
53,,mean_wait_secondary_days,1.069078947368421
58,11.0,annual_realized_revenue_usd,45808900.0
58,11.0,annual_foregone_revenue_usd,6934200.0
58,11.0,revenue_capture_rate_pct,38.83176397587134
58,11.0,population_capture_rate_pct,58.568949678473004
58,11.0,ltfu_rate_primary_pct,0.27884280237016384
58,11.0,ltfu_rate_secondary_pct,1.639344262295082
58,12.0,annual_realized_revenue_usd,35843900.0
58,12.0,annual_foregone_revenue_usd,6920700.0
58,12.0,revenue_capture_rate_pct,50.800524101580145
58,12.0,population_capture_rate_pct,58.532024310425435
58,12.0,ltfu_rate_primary_pct,0.4952076677316294
58,12.0,ltfu_rate_secondary_pct,0.9259259259259259
58,13.0,annual_realized_revenue_usd,41577100.0
58,13.0,annual_foregone_revenue_usd,6956100.0
58,13.0,revenue_capture_rate_pct,58.88689673495953
58,13.0,population_capture_rate_pct,58.53405853405853
58,13.0,ltfu_rate_primary_pct,0.8259587020648967
58,13.0,ltfu_rate_secondary_pct,0.5649717514124294
58,14.0,annual_realized_revenue_usd,35062100.0
58,14.0,annual_foregone_revenue_usd,7097700.0
58,14.0,revenue_capture_rate_pct,62.957889662611386
58,14.0,population_capture_rate_pct,58.498277105537305
58,14.0,ltfu_rate_primary_pct,1.1095890410958904
58,14.0,ltfu_rate_secondary_pct,0.40816326530612246
58,15.0,annual_realized_revenue_usd,42497000.0
58,15.0,annual_foregone_revenue_usd,6619800.0
58,15.0,revenue_capture_rate_pct,66.80896513632038
58,15.0,population_capture_rate_pct,58.609321144912336
58,15.0,ltfu_rate_primary_pct,1.4062899514190743
58,15.0,ltfu_rate_secondary_pct,0.3225806451612903
58,16.0,annual_realized_revenue_usd,43542600.0
58,16.0,annual_foregone_revenue_usd,6531300.0
58,16.0,revenue_capture_rate_pct,69.6864004170946
58,16.0,population_capture_rate_pct,58.71094849423023
58,16.0,ltfu_rate_primary_pct,1.6179290508149569
58,16.0,ltfu_rate_secondary_pct,0.26525198938992045
58,17.0,annual_realized_revenue_usd,37139700.0
58,17.0,annual_foregone_revenue_usd,6739500.0
58,17.0,revenue_capture_rate_pct,71.34975820992453
58,17.0,population_capture_rate_pct,58.74635568513119
58,17.0,ltfu_rate_primary_pct,1.7595307917888563
58,17.0,ltfu_rate_secondary_pct,0.4672897196261682
58,18.0,annual_realized_revenue_usd,36487700.0
58,18.0,annual_foregone_revenue_usd,6615600.0
58,18.0,revenue_capture_rate_pct,72.66000058501128
58,18.0,population_capture_rate_pct,58.8183697763298
58,18.0,ltfu_rate_primary_pct,1.927993182786536
58,18.0,ltfu_rate_secondary_pct,0.6048387096774194
58,19.0,annual_realized_revenue_usd,45397400.0
58,19.0,annual_foregone_revenue_usd,6987300.0
58,19.0,revenue_capture_rate_pct,74.1569250041481
58,19.0,population_capture_rate_pct,58.8479809976247
58,19.0,ltfu_rate_primary_pct,2.18970736629667
58,19.0,ltfu_rate_secondary_pct,0.7259528130671506
58,20.0,annual_realized_revenue_usd,40677300.0
58,20.0,annual_foregone_revenue_usd,7624500.0
58,20.0,revenue_capture_rate_pct,75.05945271732497
58,20.0,population_capture_rate_pct,58.68121975919883
58,20.0,ltfu_rate_primary_pct,2.224352828379674
58,20.0,ltfu_rate_secondary_pct,0.819672131147541
58,21.0,annual_realized_revenue_usd,42656100.0
58,21.0,annual_foregone_revenue_usd,7960800.0
58,21.0,revenue_capture_rate_pct,75.85132190120662
58,21.0,population_capture_rate_pct,58.499839726466504
58,21.0,ltfu_rate_primary_pct,2.3378995433789953
58,21.0,ltfu_rate_secondary_pct,0.9022556390977443
58,22.0,annual_realized_revenue_usd,43556500.0
58,22.0,annual_foregone_revenue_usd,7203900.0
58,22.0,revenue_capture_rate_pct,76.6414366832994
58,22.0,population_capture_rate_pct,58.48883450596513
58,22.0,ltfu_rate_primary_pct,2.519177126917713
58,22.0,ltfu_rate_secondary_pct,0.8264462809917356
58,23.0,annual_realized_revenue_usd,43263600.0
58,23.0,annual_foregone_revenue_usd,6141900.0
58,23.0,revenue_capture_rate_pct,77.4248887300914
58,23.0,population_capture_rate_pct,58.60737845101393
58,23.0,ltfu_rate_primary_pct,2.559613139903285
58,23.0,ltfu_rate_secondary_pct,0.7623888182973316
58,24.0,annual_realized_revenue_usd,43982800.0
58,24.0,annual_foregone_revenue_usd,7089300.0
58,24.0,revenue_capture_rate_pct,78.02481369060277
58,24.0,population_capture_rate_pct,58.58179265153288
58,24.0,ltfu_rate_primary_pct,2.6046660274848192
58,24.0,ltfu_rate_secondary_pct,0.9433962264150944
58,25.0,annual_realized_revenue_usd,38539600.0
58,25.0,annual_foregone_revenue_usd,6495900.0
58,25.0,revenue_capture_rate_pct,78.4579316236769
58,25.0,population_capture_rate_pct,58.65574950512867
58,25.0,ltfu_rate_primary_pct,2.6998005829114895
58,25.0,ltfu_rate_secondary_pct,0.8743169398907104
58,26.0,annual_realized_revenue_usd,43269800.0
58,26.0,annual_foregone_revenue_usd,6243900.0
58,26.0,revenue_capture_rate_pct,78.9877547206205
58,26.0,population_capture_rate_pct,58.74962090030761
58,26.0,ltfu_rate_primary_pct,2.743362831858407
58,26.0,ltfu_rate_secondary_pct,0.9211873080859775
58,27.0,annual_realized_revenue_usd,36683600.0
58,27.0,annual_foregone_revenue_usd,6544800.0
58,27.0,revenue_capture_rate_pct,79.27690008194392
58,27.0,population_capture_rate_pct,58.77932704350004
58,27.0,ltfu_rate_primary_pct,2.7485795454545454
58,27.0,ltfu_rate_secondary_pct,0.9643201542912246
58,28.0,annual_realized_revenue_usd,37262000.0
58,28.0,annual_foregone_revenue_usd,6155400.0
58,28.0,revenue_capture_rate_pct,79.58536896685114
58,28.0,population_capture_rate_pct,58.87096774193548
58,28.0,ltfu_rate_primary_pct,2.787671232876712
58,28.0,ltfu_rate_secondary_pct,1.004566210045662
58,29.0,annual_realized_revenue_usd,39470900.0
58,29.0,annual_foregone_revenue_usd,7230900.0
58,29.0,revenue_capture_rate_pct,79.82328354113884
58,29.0,population_capture_rate_pct,58.81986852853086
58,29.0,ltfu_rate_primary_pct,2.810474804919984
58,29.0,ltfu_rate_secondary_pct,1.1304347826086956
58,30.0,annual_realized_revenue_usd,36638700.0
58,30.0,annual_foregone_revenue_usd,6332400.0
58,30.0,revenue_capture_rate_pct,80.05451392704526
58,30.0,population_capture_rate_pct,58.878434324426046
58,30.0,ltfu_rate_primary_pct,2.8253643569419586
58,30.0,ltfu_rate_secondary_pct,1.161825726141079
58,31.0,annual_realized_revenue_usd,41156600.0
58,31.0,annual_foregone_revenue_usd,7699500.0
58,31.0,revenue_capture_rate_pct,80.24747142038439
58,31.0,population_capture_rate_pct,58.78545454545455
58,31.0,ltfu_rate_primary_pct,2.9011505629098107
58,31.0,ltfu_rate_secondary_pct,1.1067193675889329
58,32.0,annual_realized_revenue_usd,38764000.0
58,32.0,annual_foregone_revenue_usd,6283500.0
58,32.0,revenue_capture_rate_pct,80.4840985878233
58,32.0,population_capture_rate_pct,58.86627394264348
58,32.0,ltfu_rate_primary_pct,2.978187919463087
58,32.0,ltfu_rate_secondary_pct,1.0424422933730455
58,33.0,annual_realized_revenue_usd,35914800.0
58,33.0,annual_foregone_revenue_usd,7531800.0
58,33.0,revenue_capture_rate_pct,80.56658120260244
58,33.0,population_capture_rate_pct,58.803430484846416
58,33.0,ltfu_rate_primary_pct,3.0389308541545614
58,33.0,ltfu_rate_secondary_pct,1.1363636363636365
58,34.0,annual_realized_revenue_usd,34042200.0
58,34.0,annual_foregone_revenue_usd,6248100.0
58,34.0,revenue_capture_rate_pct,80.69964687617413
58,34.0,population_capture_rate_pct,58.864541832669325
58,34.0,ltfu_rate_primary_pct,3.062605752961083
58,34.0,ltfu_rate_secondary_pct,1.094391244870041
58,35.0,annual_realized_revenue_usd,32572200.0
58,35.0,annual_foregone_revenue_usd,6580200.0
58,35.0,revenue_capture_rate_pct,80.7791672361131
58,35.0,population_capture_rate_pct,58.87666548375649
58,35.0,ltfu_rate_primary_pct,3.0465753424657533
58,35.0,ltfu_rate_secondary_pct,1.118421052631579
58,36.0,annual_realized_revenue_usd,39276900.0
58,36.0,annual_foregone_revenue_usd,6257400.0
58,36.0,revenue_capture_rate_pct,80.97508361704372
58,36.0,population_capture_rate_pct,58.93877551020408
58,36.0,ltfu_rate_primary_pct,3.0630726614106116
58,36.0,ltfu_rate_secondary_pct,1.1994949494949494
58,37.0,annual_realized_revenue_usd,34234700.0
58,37.0,annual_foregone_revenue_usd,7376700.0
58,37.0,revenue_capture_rate_pct,81.0161373129838
58,37.0,population_capture_rate_pct,58.89319617838283
58,37.0,ltfu_rate_primary_pct,3.1149580180366954
58,37.0,ltfu_rate_secondary_pct,1.2277470841006752
58,38.0,annual_realized_revenue_usd,35502700.0
58,38.0,annual_foregone_revenue_usd,6774900.0
58,38.0,revenue_capture_rate_pct,81.10831234256926
58,38.0,population_capture_rate_pct,58.90256227334879
58,38.0,ltfu_rate_primary_pct,3.143924101735971
58,38.0,ltfu_rate_secondary_pct,1.2462908011869436
58,39.0,annual_realized_revenue_usd,39747200.0
58,39.0,annual_foregone_revenue_usd,6796800.0
58,39.0,revenue_capture_rate_pct,81.25051156961204
58,39.0,population_capture_rate_pct,58.90291936978684
58,39.0,ltfu_rate_primary_pct,3.1615694758579997
58,39.0,ltfu_rate_secondary_pct,1.2096774193548387
58,40.0,annual_realized_revenue_usd,42516300.0
58,40.0,annual_foregone_revenue_usd,6651000.0
58,40.0,revenue_capture_rate_pct,81.42723089095783
58,40.0,population_capture_rate_pct,58.92655367231639
58,40.0,ltfu_rate_primary_pct,3.1975071907957813
58,40.0,ltfu_rate_secondary_pct,1.2269938650306749
58,41.0,annual_realized_revenue_usd,38122500.0
58,41.0,annual_foregone_revenue_usd,6602100.0
58,41.0,revenue_capture_rate_pct,81.54104156364482
58,41.0,population_capture_rate_pct,58.950038601522
58,41.0,ltfu_rate_primary_pct,3.2366697848456503
58,41.0,ltfu_rate_secondary_pct,1.1789924973204715
58,42.0,annual_realized_revenue_usd,38886300.0
58,42.0,annual_foregone_revenue_usd,6814500.0
58,42.0,revenue_capture_rate_pct,81.6460974836341
58,42.0,population_capture_rate_pct,58.950201884253026
58,42.0,ltfu_rate_primary_pct,3.2648401826484017
58,42.0,ltfu_rate_secondary_pct,1.1446409989594173
58,43.0,annual_realized_revenue_usd,36738300.0
58,43.0,annual_foregone_revenue_usd,6938400.0
58,43.0,revenue_capture_rate_pct,81.71402146628816
58,43.0,population_capture_rate_pct,58.94166820009989
58,43.0,ltfu_rate_primary_pct,3.2914102221032913
58,43.0,ltfu_rate_secondary_pct,1.1088709677419355
58,44.0,annual_realized_revenue_usd,45796100.0
58,44.0,annual_foregone_revenue_usd,6000300.0
58,44.0,revenue_capture_rate_pct,81.9258293260628
58,44.0,population_capture_rate_pct,59.0032402407036
58,44.0,ltfu_rate_primary_pct,3.2862622036262206
58,44.0,ltfu_rate_secondary_pct,1.0695187165775402
58,45.0,annual_realized_revenue_usd,41611600.0
58,45.0,annual_foregone_revenue_usd,6420900.0
58,45.0,revenue_capture_rate_pct,82.05983971935652
58,45.0,population_capture_rate_pct,59.04436001308407
58,45.0,ltfu_rate_primary_pct,3.3239580669905395
58,45.0,ltfu_rate_secondary_pct,1.080827067669173
58,46.0,annual_realized_revenue_usd,34332200.0
58,46.0,annual_foregone_revenue_usd,7044600.0
58,46.0,revenue_capture_rate_pct,82.08173850552267
58,46.0,population_capture_rate_pct,59.02123366877445
58,46.0,ltfu_rate_primary_pct,3.3350008337502084
58,46.0,ltfu_rate_secondary_pct,1.052150045745654
58,47.0,annual_realized_revenue_usd,38572000.0
58,47.0,annual_foregone_revenue_usd,6491700.0
58,47.0,revenue_capture_rate_pct,82.1710029066038
58,47.0,population_capture_rate_pct,59.03747952596589
58,47.0,ltfu_rate_primary_pct,3.32109343125255
58,47.0,ltfu_rate_secondary_pct,1.07095046854083
58,48.0,annual_realized_revenue_usd,42768600.0
58,48.0,annual_foregone_revenue_usd,6690600.0
58,48.0,revenue_capture_rate_pct,82.28771999739517
58,48.0,population_capture_rate_pct,59.04555212191267
58,48.0,ltfu_rate_primary_pct,3.34398721534159
58,48.0,ltfu_rate_secondary_pct,1.0448410970831519
58,49.0,annual_realized_revenue_usd,36414600.0
58,49.0,annual_foregone_revenue_usd,7659900.0
58,49.0,revenue_capture_rate_pct,82.29557813297805
58,49.0,population_capture_rate_pct,58.982409160164366
58,49.0,ltfu_rate_primary_pct,3.3698630136986303
58,49.0,ltfu_rate_secondary_pct,1.05977108944468
58,50.0,annual_realized_revenue_usd,37326100.0
58,50.0,annual_foregone_revenue_usd,6686400.0
58,50.0,revenue_capture_rate_pct,82.35344541696537
58,50.0,population_capture_rate_pct,58.99443363352491
58,50.0,ltfu_rate_primary_pct,3.3867750843817124
58,50.0,ltfu_rate_secondary_pct,1.0748243075651096
58,51.0,annual_realized_revenue_usd,37900500.0
58,51.0,annual_foregone_revenue_usd,7274700.0
58,51.0,revenue_capture_rate_pct,82.38908735513564
58,51.0,population_capture_rate_pct,58.96543313895479
58,51.0,ltfu_rate_primary_pct,3.4180642250131608
58,51.0,ltfu_rate_secondary_pct,1.0509296685529508
58,52.0,annual_realized_revenue_usd,37616800.0
58,52.0,annual_foregone_revenue_usd,8102400.0
58,52.0,revenue_capture_rate_pct,82.3865479923465
58,52.0,population_capture_rate_pct,58.87359416388033
58,52.0,ltfu_rate_primary_pct,3.429709396666175
58,52.0,ltfu_rate_secondary_pct,1.0542756735650136
58,53.0,annual_realized_revenue_usd,43061300.0
58,53.0,annual_foregone_revenue_usd,7380900.0
58,53.0,revenue_capture_rate_pct,82.45982157105861
58,53.0,population_capture_rate_pct,58.84557242319075
58,53.0,ltfu_rate_primary_pct,3.473478544033577
58,53.0,ltfu_rate_secondary_pct,1.0270064663370102
58,54.0,annual_realized_revenue_usd,39189500.0
58,54.0,annual_foregone_revenue_usd,6761400.0
58,54.0,revenue_capture_rate_pct,82.52170827080971
58,54.0,population_capture_rate_pct,58.85549471220165
58,54.0,ltfu_rate_primary_pct,3.4978693181818183
58,54.0,ltfu_rate_secondary_pct,1.0029717682020802
58,55.0,annual_realized_revenue_usd,35730400.0
58,55.0,annual_foregone_revenue_usd,7266300.0
58,55.0,revenue_capture_rate_pct,82.5333277350619
58,55.0,population_capture_rate_pct,58.82473592452056
58,55.0,ltfu_rate_primary_pct,3.49721059972106
58,55.0,ltfu_rate_secondary_pct,1.0507246376811594
58,56.0,annual_realized_revenue_usd,36836000.0
58,56.0,annual_foregone_revenue_usd,6438600.0
58,56.0,revenue_capture_rate_pct,82.58460161150025
58,56.0,population_capture_rate_pct,58.84842499848848
58,56.0,ltfu_rate_primary_pct,3.4965753424657535
58,56.0,ltfu_rate_secondary_pct,1.0638297872340425
58,57.0,annual_realized_revenue_usd,40999800.0
58,57.0,annual_foregone_revenue_usd,6757200.0
58,57.0,revenue_capture_rate_pct,82.65448305945694
58,57.0,population_capture_rate_pct,58.86010773130545
58,57.0,ltfu_rate_primary_pct,3.5192786488123278
58,57.0,ltfu_rate_secondary_pct,1.0805158591843849
58,58.0,annual_realized_revenue_usd,41556400.0
58,58.0,annual_foregone_revenue_usd,7553700.0
58,58.0,revenue_capture_rate_pct,82.69677077611031
58,58.0,population_capture_rate_pct,58.80843120479116
58,58.0,ltfu_rate_primary_pct,3.508133844729533
58,58.0,ltfu_rate_secondary_pct,1.0951403148528405
58,59.0,annual_realized_revenue_usd,38341100.0
58,59.0,annual_foregone_revenue_usd,7327800.0
58,59.0,revenue_capture_rate_pct,82.72145523511337
58,59.0,population_capture_rate_pct,58.78553959033935
58,59.0,ltfu_rate_primary_pct,3.539621660274329
58,59.0,ltfu_rate_secondary_pct,1.071667782987274
58,60.0,annual_realized_revenue_usd,35564100.0
58,60.0,annual_foregone_revenue_usd,7451700.0
58,60.0,revenue_capture_rate_pct,82.72064527576057
58,60.0,population_capture_rate_pct,58.7523941863522
58,60.0,ltfu_rate_primary_pct,3.56047046791102
58,60.0,ltfu_rate_secondary_pct,1.0512483574244416
58,61.0,annual_realized_revenue_usd,46613300.0
58,61.0,annual_foregone_revenue_usd,6987300.0
58,61.0,revenue_capture_rate_pct,82.81449622066938
58,61.0,population_capture_rate_pct,58.74314417092944
58,61.0,ltfu_rate_primary_pct,3.5586293618359006
58,61.0,ltfu_rate_secondary_pct,1.0604113110539846
58,62.0,annual_realized_revenue_usd,34634100.0
58,62.0,annual_foregone_revenue_usd,6566700.0
58,62.0,revenue_capture_rate_pct,82.83534466106687
58,62.0,population_capture_rate_pct,58.76579114786876
58,62.0,ltfu_rate_primary_pct,3.5849056603773586
58,62.0,ltfu_rate_secondary_pct,1.0410094637223974
58,63.0,annual_realized_revenue_usd,43681700.0
58,63.0,annual_foregone_revenue_usd,6832200.0
58,63.0,revenue_capture_rate_pct,82.90843146294557
58,63.0,population_capture_rate_pct,58.7667042344228
58,63.0,ltfu_rate_primary_pct,3.5951293759512937
58,63.0,ltfu_rate_secondary_pct,1.022621629996901
58,64.0,annual_realized_revenue_usd,36044300.0
58,64.0,annual_foregone_revenue_usd,6442800.0
58,64.0,revenue_capture_rate_pct,82.94044814656415
58,64.0,population_capture_rate_pct,58.79699778004863
58,64.0,ltfu_rate_primary_pct,3.619801030804267
58,64.0,ltfu_rate_secondary_pct,1.0030395136778116
58,65.0,annual_realized_revenue_usd,33729600.0
58,65.0,annual_foregone_revenue_usd,6372000.0
58,65.0,revenue_capture_rate_pct,82.95850731417211
58,65.0,population_capture_rate_pct,58.826388045194996
58,65.0,ltfu_rate_primary_pct,3.6319112527290964
58,65.0,ltfu_rate_secondary_pct,0.9812667261373773
58,66.0,annual_realized_revenue_usd,42353600.0
58,66.0,annual_foregone_revenue_usd,6141900.0
58,66.0,revenue_capture_rate_pct,83.03871010893063
58,66.0,population_capture_rate_pct,58.86397454974601
58,66.0,ltfu_rate_primary_pct,3.632031613203161
58,66.0,ltfu_rate_secondary_pct,0.9643483343074225
58,67.0,annual_realized_revenue_usd,37183800.0
58,67.0,annual_foregone_revenue_usd,6279300.0
58,67.0,revenue_capture_rate_pct,83.07932992396795
58,67.0,population_capture_rate_pct,58.89154839362168
58,67.0,ltfu_rate_primary_pct,3.623561737935772
58,67.0,ltfu_rate_secondary_pct,0.9758897818599311
58,68.0,annual_realized_revenue_usd,43476000.0
58,68.0,annual_foregone_revenue_usd,6867600.0
58,68.0,revenue_capture_rate_pct,83.13957708531701
58,68.0,population_capture_rate_pct,58.89191523284395
58,68.0,ltfu_rate_primary_pct,3.6379018612521152
58,68.0,ltfu_rate_secondary_pct,0.9569377990430622
58,69.0,annual_realized_revenue_usd,46417200.0
58,69.0,annual_foregone_revenue_usd,6668700.0
58,69.0,revenue_capture_rate_pct,83.22126696890896
58,69.0,population_capture_rate_pct,58.90056641456307
58,69.0,ltfu_rate_primary_pct,3.6436909394107837
58,69.0,ltfu_rate_secondary_pct,0.9665838166252416
58,70.0,annual_realized_revenue_usd,37310200.0
58,70.0,annual_foregone_revenue_usd,6881100.0
58,70.0,revenue_capture_rate_pct,83.24007402570247
58,70.0,population_capture_rate_pct,58.901368448231345
58,70.0,ltfu_rate_primary_pct,3.66027397260274
58,70.0,ltfu_rate_secondary_pct,0.9742895805142084
58,71.0,annual_realized_revenue_usd,39622000.0
58,71.0,annual_foregone_revenue_usd,7199700.0
58,71.0,revenue_capture_rate_pct,83.26252624322159
58,71.0,population_capture_rate_pct,58.87816282065555
58,71.0,ltfu_rate_primary_pct,3.651882664361731
58,71.0,ltfu_rate_secondary_pct,0.9861407249466951
58,72.0,annual_realized_revenue_usd,42559900.0
58,72.0,annual_foregone_revenue_usd,6726000.0
58,72.0,revenue_capture_rate_pct,83.31445009799545
58,72.0,population_capture_rate_pct,58.8851595093949
58,72.0,ltfu_rate_primary_pct,3.6623694864692093
58,72.0,ltfu_rate_secondary_pct,0.9690937663698271
58,73.0,annual_realized_revenue_usd,37542600.0
58,73.0,annual_foregone_revenue_usd,6916500.0
58,73.0,revenue_capture_rate_pct,83.33129841985946
58,73.0,population_capture_rate_pct,58.88832165343977
58,73.0,ltfu_rate_primary_pct,3.685703777649346
58,73.0,ltfu_rate_secondary_pct,0.9763617677286742
58,74.0,annual_realized_revenue_usd,39166600.0
58,74.0,annual_foregone_revenue_usd,6699900.0
58,74.0,revenue_capture_rate_pct,83.36256454083613
58,74.0,population_capture_rate_pct,58.898589657488245
58,74.0,ltfu_rate_primary_pct,3.692857883279776
